293.67,295.4,298.76,298.8,299.8,301.38,301.8,301.8,301.17,299.2,299.55,297.39
296.39,297.57,296.21,298.59,299.7,300.88,301.64,301.64,301.42,300.52,295.23,296.33
297.44,295.63,296.38,295.95,300.03,301.67,301.44,301.57,301.01,300.18,295.43,292.94
293.25,293.22,296.13,297.48,299.52,301.41,301.84,302.8,302.18,299.99,296.15,296.96
295.23,294.26,297.5,297.07,300.04,301.85,301.84,302.04,301.43,299.14,296.83,293.58
293.96,295.44,297.46,298.7,300.75,300.89,301.86,302.1,301.35,298.47,296.73,295.4
294.92,294.34,294.99,298.98,299.62,300.97,301.74,302.23,301.24,298.85,295.67,292.82
293.18,294.26,296.64,298.25,299.66,300.59,301.13,302.02,301.39,298.74,296.73,294.8
292.07,296.06,295.5,297.16,300.15,300.59,301.78,302.27,300.49,299.35,295.33,295.6
295.34,296.56,295.82,298.88,299.86,301.31,302.09,301.91,301.36,298.5,297.93,293.46
291.3,290.33,295.22,297.98,299.48,301.4,302.04,302.15,301.55,298.95,299.05,294.93
293.54,297.75,295.88,297.94,299.69,301.03,301.28,301.36,300.92,300.87,297.37,293.87
293.79,293.75,293.94,297.61,298.73,300.82,302.01,301.75,301.09,300.34,297.74,292.85
292.67,295.22,297.14,297.41,299.46,300.91,301.93,302,301.07,299.02,297.32,295.15
294.3,296.02,295.62,297.09,299.26,300.77,302.37,302.05,301.15,299.63,294.8,292.54
293.96,293.25,297,297.7,299.14,301.09,302.01,302.11,301.43,298.63,296.16,291.97
293.63,292.77,297.34,298.89,299.53,301.05,301.84,302.1,301.18,298.39,297.7,296.21
294.1,295.87,296.85,298.94,299.44,300.74,301.43,301.72,301.08,299.22,297.31,294.74
293.14,293.98,294.7,296.89,299.42,299.76,301.41,301.67,301.33,299.58,295.45,293.33
295.2,294.26,296.7,298.27,300.28,300.85,302.05,301.38,301.07,298.97,296.44,295.96
294.02,292.24,293.96,298.38,299.24,300.4301,301.52,301.77,301.04,299.04,295.43,293.35
293.89,292.6,293.51,298.44,299.97,301.3,302.21,301.67,300.97,299.94,295.25,293.12
292.01,292.07,295.49,298.97,298.84,300.83,301.6,301.73,300.99,299.77,294.96,295.23
294.08,294.82,294.7,296.85,299.53,300.68,301.38,301.14,300.85,299.99,297.1,297.37
296.78,294.59,296.54,297.96,299.64,300.35,301.27,301.6,301.02,299.79,297.9,295.93
295.09,292.2,297.18,297.62,299.66,301,301.51,301.27,301.19,299.48,298.22,293.65
297.56,294.25,297.35,298,299.83,300.82,301.25,301.7,301.75,298.68,296.71,294.79
296.4,296.87,297.16,298.97,300.66,301.37,301.26,301.73,300.96,299.95,296.71,294.48
292.59,294.29,297.6,297.27,299.59,299.87,301.71,301.45,301.02,298.72,296.26,294.35
291.12,292.89,297.57,297.65,298.85,301.26,301.67,301.38,301.31,298.47,296.98,294.4
291.72,291.01,294.59,297.77,300.31,301.43,301.82,301.78,301.29,299.57,298.21,297.02
293.27,293.31,295.25,298.57,299.74,301.34,302.17,301.9301,301.21,299.67,297.74,295.16
294.21,291.92,296.69,297.94,299.87,301.42,302.02,302.03,301.44,300.1,297.06,293.31
289.78,293.83,294.6,298.28,299.88,301.88,302.24,301.66,301.11,300.08,295.93,294.19
294.43,297.07,297.61,299.24,298.99,301.14,302.1,301.91,301.35,299.26,297.56,296.1
293.59,293.63,294.37,296.52,299.27,301.13,302.09,301.93,301.23,299.91,297.28,295.83
293.72,294.74,295.56,297.71,299.76,300.49,301.35,301.92,300.62,299.54,296.45,296.23
292.13,294.69,296.72,297.51,300.03,301.96,301.37,301.83,300.75,300.71,298.45,293.86
293.29,295.34,295.02,296.53,299.46,301.12,302.01,301.69,301.39,300.16,299.79,296.91
293.44,295.16,295.86,295.12,299.59,301.81,302.31,302.52,302.02,298.61,297.73,295.2
293.95,293.74,295.49,298.02,298.73,301.07,301.87,301.88,301.55,299.48,298.57,295.18
296.17,295.37,296.53,298.45,300.32,301.47,301.61,302.1,301.92,299.53,298.04,293.08
296.25,296.87,296.78,297.79,300.28,301.56,301.95,302.22,301.52,299.99,297.16,296.16
296.81,295.13,297.08,299.47,300.64,301.51,302.21,302.33,301.58,299.7,296.51,295.99
293.91,295.45,295.89,297.11,298.32,301.25,302.14,301.77,301.36,299.28,298.37,295.45
296.35,294.17,295.4,296.64,299.22,301.72,302.52,302.49,301.75,300.34,298.1,294.6
294.53,296.65,296.66,299.11,300.28,302.12,301.8,301.5,300.85,299.89,298.89,296.23
293.41,293.65,296.61,298.83,301.35,301.13,302.11,302.19,301.76,300.81,296.44,293.79
293.57,293.21,294.24,297.43,300.25,300.98,302.33,301.66,301.57,299.28,297.04,295.46
294.59,297.3,298.56,297.97,300.24,301.32,302.23,302.17,301.07,299.26,296.9,294.47
295.1,294.56,294.76,297.83,300.28,302.88,302.75,302.46,301.61,300.31,298.27,296.82
294.93,294.69,295.09,298.83,299.65,300.88,301.77,301.91,301.25,299.55,297.02,295.2
294.18,294.62,297.26,297.39,300.04,301.25,302.23,301.6,301.6,298.63,296.31,294.35
291.17,297.27,296.44,298.07,299.02,301.69,301.52,302.04,300.7,299.42,296.99,296.4
294.75,294.85,297.32,299.29,300.34,300.78,301.72,301.86,301.62,300.69,296.54,294.8
290.98,295.54,298.95,297.41,300.89,301.37,302.11,302.09,301.65,300.46,298.45,293.46
293.46,295.16,296.35,297.09,299.76,301.98,302.01,302.03,301.35,300.07,297.93,294.43
294.05,294.45,295.66,296.73,299.49,301.17,302.44,302.76,301.78,299.82,297.63,294.22
294.65,293.75,295.96,298.58,299.4,301.22,301.74,302.27,301.51,299.82,296.26,297.13
296.14,294.28,296.79,297.55,299.32,301.04,302.45,302.91,301.76,301.28,297.35,297
294.47,296.89,296.79,297.76,300.4,301.71,301.71,302.07,301.41,299.06,295.2,295.23
293.38,293.15,295.87,298.09,300.15,301.65,302.39,302.7,301.97,300.87,297.5,296.01
291.71,291.77,293.19,297.55,300.86,302.9,302.3,302.49,301.81,299.43,296.78,290.5
293.07,295.33,296.35,299.68,300.4,301.76,302.45,302.57,301.92,299.16,297.45,296.13
294.13,296.33,297.58,297.84,299.95,301.01,301.54,301.83,301.08,299.7,295.18,295.82
296.45,295.63,293.42,299.03,299.34,301.36,301.16,301.68,301.17,300.06,298.07,297.26
293.93,296.51,295.87,298.15,299.83,300.8,301.82,302.13,301.04,299.47,296.1,294.39
294.63,293.69,297.64,299.97,300.5,301.66,302.25,302.35,301.88,300.45,299.76,298.56
294.23,293.85,297.43,298.34,300.13,301.83,302.76,302.31,301.92,299.64,296.34,298.08
